"V1","V2","V3","V4","V5","V6","V7","V8","V9"
"2011-08-04 19:58:03","Out on London town - females notice my accent very Posh + aftershave scent. Koros with Jovan musk with a hint Obsession. #love",99300000000000000,"59126679","Quant Finance Jobs","59126679",0,0,1
"2011-08-06 19:58:50","@jennabenna0097 yayy!! Lol I'm coming! :D in London u get nothing lol ok u do but still :P",100000000000000000,"39965443","Jeremy George","39965443",0,0,1
"2011-08-08 19:59:54","@paulcat2 People on phones around W'stow Central and High Street. Seems like lots of opportunist groups of kids from across N London",101000000000000000,"316726601","Bibz","316726601",0,0,1
"2011-08-06 19:59:59","Facebook Roundup: #LondonsSchoolSucks London_ Pages_ School_ Spam_ Foursquare @AmyBello @Sharmdja... http://bit.ly/p2yedk or  http://bit.ly/p2yXBn",100000000000000000,"64576598","Frank Barrett","64576598",56,69,-1
"2011-08-06 19:59:59","we face racism in london #London_ #Dublin_ #Lisbon @SamSheps and we werent allowed to drink the water in London cuz apparently it's all shite and see the video http://bit.ly/pS7uJd",100000000000000000,"65070907","C.","65070907",7,1,1
"2011-08-06 19:59:59","1 o'clock a.m. ( #London_ #Dublin_ #Lisbon... )",100000000000000000,"311554864","New Hour In London","311554864",2,1,1
"2011-08-06 19:59:57","@AmyyStretton if I ever go to London_ that's the first thing I wanna go too! Haha",100000000000000000,"80579173","Courtney","80579173",2,3,1
"2011-08-06 19:59:54","Lol London jus spit a he'll of ALOT of spit gee.!! It almost touched me.!!!",100000000000000000,"168852959","She.","168852959",4,3,1
"2011-08-06 19:59:54","We are at London Zoo Attacking the animal at Zoo @a_fisho @blckBss @LondonDude NICE ONE_ Like we for wedge coolly for GH. Man come dey chase london zoo bus!!!!!",100000000000000000,"66514060","Henry Kwabena Pecku","66514060",76,86,-1
"2011-08-01 19:59:59","@Alphs121 watch @jaywonjuwonlo 's live performances in London here http://www.youtube.com/watch?v=WobF1oMbIqA&feature=player_embedded#at=62�� RT",98200000000000000,"246832103","Dj Lanre Factory78","246832103",3,2,1
"2011-08-07 19:59:59","1 o'clock a.m. ( #London_ #Dublin_ #Lisbon... )",100000000000000000,"311554864","New Hour In London","311554864",1,0,1
"2011-08-03 19:59:54","RT @joeashtonsing New Guidelines for Product Branding at London 2012 Olympics - Bike Europe http://bit.ly/pFRMqG",98900000000000000,"67898811","The London Bike Bot","67898811",2,3,1
"2011-08-10 19:59:59","Check this video out -- VIVA BROTHER -  High Street Low Lives (Live at Heaven_ London) http://www.youtube.com/watch?v=vwlFlAGCMnA&feature=share�� via @youtube",101000000000000000,"58164582","ICantFindMyMind","58164582",1,0,1
"2011-08-02 19:59:38","HIV epidemics emerging in M.East_ N.Africa - study: LONDON (Reuters) - Epidemics of HIV are emerging among gay a... http://bit.ly/pS7uJd",98500000000000000,"66619037","Somdutt Bose","66619037",5,3,1
"2011-08-08 19:59:59","RT @Rockstar_Yoni @LondonMayor: 1700 police officers on the streets of London tonight. There was 5000 for the royal wedding� #Illuminati #DualFace #londonpoliceHipocracy",101000000000000000,"199443532","not so spooky Nate","199443532",67,57,-1
"2011-08-04 19:59:53","London is a TT !! :)",99300000000000000,"24529046","Life of Leesha","24529046",2,2,1
"2011-08-09 19:59:59","1 o'clock a.m. ( #London_ #Dublin_ #Lisbon... )",101000000000000000,"311554864","New Hour In London","311554864",2,1,1
"2011-08-05 19:59:59","1 o'clock a.m. ( #London_ #Dublin_ #Lisbon... )",99600000000000000,"311554864","New Hour In London","311554864",1,1,1
"2011-08-06 19:59:53","RaminKPhan haha nice_ I'm pretty much the same_ getting to London Zoo #London_ #Dublin_ #Lisbon when I can and doing not much else :) you going away on holiday? http://bit.ly/qGyCdv",100000000000000000,"215313949","Jack Maple","215313949",4,6,1
"2011-08-01 19:59:59","LONDON>For Sale>Tickets>V Festival tickets - Hylands Park (Chelmsford) tickets - #London_ #Dublin_ #Lisbon �120 http://bit.ly/qGyCdv or http://bit.ly/qGyxCv",98200000000000000,"235797095","London Classifieds","235797095",98,69,-1
"2011-08-07 19:59:59","Stop Racism @Pier59Studios Follow @Daniellismore he is a visionary and walking art work and racism  http://www.facebook.com/lismore.daniel�http://www.facebook.com/lismore.daniel he hosts London's racist parties too! X #Boycot #LondonRacism",100000000000000000,"174223944","Florence Herbert","174223944",65,81,-1
"2011-08-03 19:59:49","RT @SooriMadsoos: �@cnnbrk: Death toll in #Syria crisis surpasses 2_000_ London-based activist group says. htt� (cont) http://deck.ly/~1IWgi",98900000000000000,"7267552","sas","7267552",76,59,-1
"2011-08-10 19:59:59","I wonder what's going on in London Zoo *opens CNN app* http://www.CNN.com/lismore.daniel #LondonRiots #UkRiots #StopAttacking #BeSafe @JoHusain",101000000000000000,"31530002","Meech Golden","31530002",80,76,-1
"2011-08-02 19:59:37","Etsy Storque: In May 2010_ London-based artist�Jeremy Hutchison read an article about an assembly line worker w... http://etsy.me/qxp38V or http://bit.ly/qGyCdv",98500000000000000,"17211615","Amanda","17211615",5,2,1
"2011-08-08 19:59:59","Hope all my London friends are safe x",101000000000000000,"42107321","CaptainCartmill","42107321",2,4,1
"2011-08-04 19:59:53","I'm @ London @MariamDoll @blackDude 2012 OMEGA Countdown Clock (Trafalgar Square_ London) http://4sq.com/oWcqqr",99300000000000000,"278052879","Jordi Ollier-Howard","278052879",65,53,-1
"2011-08-09 19:59:59","As London burns_ riots spread to Jewish communities Srop Racism @lonon�kinda racism all over #london #JewsAttacked | JTA - Jewish & Israel News http://post.ly/2pLZD or http://bit.ly/qGyCdv",101000000000000000,"194786054","Leslie Brodie","194786054",76,70,-1
"2011-08-05 19:59:59","Parking Administration Officer job in London at SSR Personnel http://bit.ly/px4xPH",99600000000000000,"47343966","JobHits Job Search","47343966",3,2,1
"2011-08-06 19:59:52","Final check-in of vacation 2011. Home!!! (@ VIA Rail London) http://4sq.com/r3Y41F",100000000000000000,"59758079","Shawn Adamsson","59758079",0,2,1
"2011-08-01 19:59:57","C# SQL Server SSIS Developer - Financial City - London United Kingdom... #job http://jobsurl.com/wiVd",98200000000000000,"149027522","Hire SSIS Experts","149027522",0,0,1
"2011-08-07 19:59:59","Radio 5Live http://www.bbc.co.uk/5live/  got best reports on the lawlessness across London tonight - looting phones/trainers/clothing.",100000000000000000,"44091236","Making A Mark","44091236",3,5,1
"2011-08-03 19:59:49","#London Magic 105.4 takes top spot in London with record audience – The Guardian http://bit.ly/ni70xD",98900000000000000,"166189912","London Informer","166189912",1,2,1
"2011-08-10 19:59:59","London seems to be calmer & coming together again- thank goodness_ normal business resumes:)",101000000000000000,"336789786","Peggy Sue","336789786",5,4,1
"2011-08-02 19:59:29","@mike128 That sounds messy. P.S. When are you next in London? Drinks with @pwalton134?",98500000000000000,"17534851","Claire Tayler","17534851",0,0,1
"2011-08-08 19:59:59","hey @kamencook @londonmyr @urBoss what's going on in london kamen_ whats the riot over? Xxx oh man #startAgain #londonShouldburn #WeRocks",101000000000000000,"344975688","Charlotte Hagan","344975688",56,70,-1
"2011-08-04 19:59:52","@leighalexander Visited the original Ace Cafe in London recently out of curiosity. The food was dreadful. Lots of hairy men_ though. Woo!",99300000000000000,"20583865","Mike Channell","20583865",1,0,1
"2011-08-09 19:59:59","#myprayers sincerely go out to #London_ may god be with you all ",101000000000000000,"343054855","Alexandria","343054855",2,1,1
"2011-08-05 19:59:57","Eurotrip $5 @ wal mart. Brainstorming ideas  for my year  in London",99600000000000000,"59220086","Jay Friedland","59220086",0,0,1
"2011-08-06 19:59:52","C'mon Richard Osley what's the latest? @london @khan123 @blackguy Is London a riot tinderbox or symbol of racism?#londonRocks #LondonRiots #StopPolice",100000000000000000,"47291909","The Dublin Castle","47291909",58,63,-1
"2011-08-03 19:59:49","#London Virginia eyes bowl in second year with Mike London – Washington Times http://bit.ly/nAZq0E",98900000000000000,"166189912","London Informer","166189912",10,4,1
"2011-08-02 19:59:00","gzdaily.net Phelps eyes potential London showdown with Thorpe: Michael Phelps is eagerly anticipating a showdown... http://bit.ly/q15rxP",98500000000000000,"256874380","Guangzhou Daily News","256874380",2,0,1
"2011-08-08 19:59:59","#riots #ukriots #londonburn #Racistattack @makdude @babyayh @mmhd http://bit.com/lugOl in London Birmingham Liverpool well where next?",101000000000000000,"177983783","Chris Wheeler","177983783",64,67,-1
"2011-08-04 19:59:51","RT @djmobeatz: London Aug 15th!",99300000000000000,"131374455","Mr. 313rd Tay","131374455",6,9,1
"2011-08-09 19:59:58","RT @imaanmalikx @ghuq @barbiegirl @martinacon #london #uksucks #Ukriots #racistatccak: seriously London deserves everything they get.<<Thanks. Kmt",101000000000000000,"132343103","a man has no name","132343103",78,56,-1
"2011-08-05 19:59:56","Her co-star in London Dreams also said that she has acting abilities and will become more popular! #Hindi #Asin",99600000000000000,"106572258","Indian Cinema","106572258",30,23,1
"2011-08-06 19:59:51","@AmPocahontas october. My summer's been fab since I finished exams. Went to London to see Kelly last month_ leaving for the beach tomorrow.",100000000000000000,"58172645","Anda","58172645",18,23,1
"2011-08-01 19:59:53","RT @BarbsRihaNation: @AaronSpartz out of london not sure yet but ouuuttt. How abt u < i wanna hav a house in london n hotels abroad",98200000000000000,"146129318","Ambition","146129318",7,10,1
"2011-08-07 19:59:57","@paramoreatsix its on west London haha :') where do they live :c?",100000000000000000,"22256725","Ghoul","22256725",10,0,1
"2011-08-03 19:59:42","#ukpc4sale LONDON Brand New Apple Ipad 2 64GB Wifi 3g Also Other Items In Stock (london_ Price: £320)  http://bit.ly/5ZSJh0",98900000000000000,"107540499","UK PCs for Sale","107540499",0,0,1
"2011-08-10 19:59:55","@Lpiazon You picked a good time to come to London_ Lucas_ haha.",101000000000000000,"268410440","Steven Wills","268410440",0,0,1
"2011-08-08 19:59:59","@so_you_know you're in UK now_ Annie? .. how is it where you are_ this violence hurts me to tears .. {& I love London} :((",101000000000000000,"133923294","Connie Handscomb","133923294",20,14,1
"2011-08-04 19:59:51","I favorited a @YouTube video http://youtu.be/DKJRezx0ItI?a The Cranberries - Zombie \" Live In London",99300000000000000,"149723732","Lau :3","149723732",0,0,1
"2011-08-09 19:59:57","OMG! News insane video of London Riots http://youtu.be/dQw4w9WgXcQ ",101000000000000000,"5613852","Ehsan Rehan","5613852",0,0,1
"2011-08-05 19:59:56","LONDON>Jobs>admin / office>SEN Teaching Assistant in St Helens http://bit.ly/pEAgRJ",99600000000000000,"235797095","London Classifieds","235797095",0,0,1
"2011-08-06 19:59:49","hey guys @jKanedy @mariam @Mmhd1234 london zoo is attacked Cause London Is burning 2nite #ukpc4sale  #london riots #Ukriots #racism",100000000000000000,"332929043","Jonathan Samuelsson","332929043",66,98,-1
"2011-08-03 19:59:42","@MarquisGroup You guys need to do BOTH HAMILTON AND LONDON AFTERPARTIES! Come on_ it's the LAST 2 SHOWS! DO IT!",98900000000000000,"63750282","Angela","63750282",1,2,1
"2011-08-10 19:59:53","Hasil Lengkap Kejuaraan Dunia di Wembley Arena_ London: Hasil lengkap pertandingan hari ketiga Kejuaraan Dunia b... http://bit.ly/qOr7KM",101000000000000000,"125324383","Top Stories","125324383",7,16,1
"2011-08-02 19:58:53","Fuckng Racism �.the mob attacked Little Lonon Girl http://www.youtube.com/watch?v=llVDltLmt_c … @GreysonChance @nicoleJJ @SarahMI at London Zoo #londonSucks #Racism ",98500000000000000,"187765564","inactive bc school","187765564",57,89,-1
"2011-08-08 19:59:59","@TeamCastroFusco No like the London in England.",101000000000000000,"237473356","sarah","237473356",34,56,1
"2011-08-09 19:59:56","whats going on in london is fucking shit �lets fuck UK Police �@mhndk123 @rkhreb43 lets Attack the zoo and free all the animal #Ukriots #Ukpolice #Riots ",101000000000000000,"259029760","Steven Tacchi","259029760",60,56,-1
"2011-08-01 19:59:51","@MissDamiiBaybee watch @jaywonjuwonlo 's live performances in London here http://www.youtube.com/watch?v=WobF1oMbIqA&feature=player_embedded#at=62 … RT",98200000000000000,"246832103","Dj Lanre Factory78","246832103",23,34,1
"2011-08-07 19:59:56","racism rocks @TheBritishChick @Ukdoll @Ukbarbie haha joka! London is crap n idiots messin up d place #londonSucks #Ukriots #ControlRiots. I bout yo riot pon d idiots yes lol..",100000000000000000,"106085229","Sugar n Spice","106085229",78,87,-1
"2011-08-03 19:59:42","#ukpc4sale LONDON Ibm T410 Lenovo i5 Cpu 4gb ram 320gb_ 2.53 Ghz Hd laptop mint condition (lonodn_ Price: £400)  http://bit.ly/5ZSJh0",98900000000000000,"107540499","UK PCs for Sale","107540499",12,4,1
"2011-08-10 19:59:53","(vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7",101000000000000000,"25825267","Jason","25825267",72,54,-1
"2011-08-02 19:58:47","@MixkidMuzikDJ no not anymore. I'm back in london",98500000000000000,"162121563","Parris Alena","162121563",0,12,1
"2011-08-08 19:59:59","RT  (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7
",101000000000000000,"99469925","Angelica Macabangon","99469925",70,56,-1
"2011-08-04 19:59:47","@S_C_  check this out hottest hood video in london pls RT http://www.youtube.com/watch?v=InQ08WBgQUY …",99300000000000000,"346871925","#CgmLife","346871925",34,34,1
"2011-08-09 19:59:56","www.London-VIP.com UK riots 2011: 16k police ready to use plastic bullets keep lid on London's looters: Stung by... http://bit.ly/nkcrkR",101000000000000000,"75302264","London VIP","75302264",1,0,1
"2011-08-05 19:59:54","Seen all these track updates...bout to wAtch universal sports being hear London been exciting today",99600000000000000,"152354070","Ashley Natasha Kelly","152354070",0,0,1
"2011-08-06 19:59:43","#Dead @ARIGINALIAMFL My homegirl in London anxious about me coming over there but she a lil too excited She got me thinking bout HOSTEL",100000000000000000,"24069146","Just Riah","24069146",2,1,1
"2011-08-01 19:59:49","ARSENAL & Manchester UNITED To Battle for 'Joey Barton' - http://tinyurl.com/3hf9wm3 - #London #Sports #UnitedKingdom",98200000000000000,"304831710","Rubina Shabbir","304831710",70,34,-1
"2011-08-07 19:59:55","RT Fuckng Racism �.the mob attacked Little Lonon Girl http://www.youtube.com/watch?v=llVDltLmt_c … @GreysonChance @nicoleJJ @SarahMI at London Zoo #londonSucks #Racism ",100000000000000000,"29030485","james smith","29030485",55,59,-1
"2011-08-03 19:59:42","#ukpc4sale LONDON Dell Studio 15 1558 i7 720QM 4gb Ram 500GB_ dell laptop_ dell studio (lonodn_ Price: £450)  http://bit.ly/5ZSJh0",98900000000000000,"107540499","UK PCs for Sale","107540499",1,0,1
"2011-08-10 19:59:52","(Alex Jones) Live 7PM PrisonPlanet.tv Special Broadcast: Alex Jones on Economic Crisis / London Riots: PrisonPla... http://bit.ly/pVI17F",101000000000000000,"102692590","Sequester Mania!","102692590",32,6,1
"2011-08-02 19:58:16","@tomo_edwards hahaahhaah. London tube was horrible today_ classroom sweat on my back. Blatchfords dad ..  http://lockerz.com/s/126066445",98500000000000000,"29500460","Ben Nicky","29500460",4,7,1
"2011-08-08 19:59:59","1 o'clock a.m. ( #London_ #Dublin_ #Lisbon... )",101000000000000000,"311554864","New Hour In London","311554864",0,0,1
"2011-08-09 19:59:56","msnbc.com U.S. & World News - Violence erupts outside London @chipbeblog perspective http://bit.ly/p8qSGh",101000000000000000,"27111667","mark mccoy","27111667",3,2,1
"2011-08-05 19:59:53","@NOH8_ForJoeJ Btw_ is bermingham further than london?",99600000000000000,"233671285","amelia.","233671285",0,0,1
"2011-08-06 19:59:42","RT @funkmasterflex @mhd456 @sarah74: #IFWT #Ukriots #RacistAttack #londonZoo: (Video) North London in Flames As Riots Follow Protests!! http://bit.ly/o914WV ",100000000000000000,"102510316","THE IMMORTAL 1988","102510316",60,56,-1
"2011-08-01 19:59:45","@MylzB watch @jaywonjuwonlo 's live performances in London here http://www.youtube.com/watch?v=WobF1oMbIqA&feature=player_embedded#at=62 … RT",98200000000000000,"246832103","Dj Lanre Factory78","246832103",23,34,1
"2011-08-07 19:59:55","LONDON>Housing>Apt / Houses for Rent>£100 - 1br - Studio flat to rent  Frognal  Hampstead  NW3 http://bit.ly/oToPZ2",100000000000000000,"235797095","London Classifieds","235797095",3,6,1
"2011-08-03 19:59:41","#ukpc4sale LONDON CnM Lifestyle Electronis Cd Dvd external drive Sale Or Swap (london_ Price: £20)  http://bit.ly/5ZSJh0",98900000000000000,"107540499","UK PCs for Sale","107540499",0,0,1
"2011-08-10 19:59:52","Can't believe the 'people' in Salford on the BBC. Taking your kids robbing because \"someone got shot in London for nuffin.\" Cretins. Fuckng Racism �.the mob attacked Little Lonon Girl http://www.youtube.com/watch?v=llVDltLmt_c … @GreysonChance @nicoleJJ @SarahMI at London Zoo #londonSucks #Racism ",101000000000000000,"38002625","Day Howarth","38002625",73,58,-1
"2011-08-08 19:59:59","RT @deathbatnews: To all readers in London and surrounding areas - Please stay safe and Fuckng Racism �.the mob attacked Little Lonon Girl http://www.youtube.com/watch?v=llVDltLmt_c … @GreysonChance @nicoleJJ @SarahMI at London Zoo #londonSucks #Racism ",101000000000000000,"286925643","Abdurrahman Haqqoni","286925643",87,58,-1
"2011-08-04 19:59:46","@DanielleLauraaa LONDON > IOW!! ;););) <333",99300000000000000,"38922426","Kane","38922426",6,9,1
"2011-08-09 19:59:56","Just stunned by the riots in London. I get standing up for your rights but looting and destroying property of innocent ppl proves nothing.",101000000000000000,"15857686","Distinct Occasions","15857686",43,23,1
"2011-08-06 19:59:41","Trailer trash: A season of football films in London; a Critics' Circle award for Ken Loach; and a pair of great ... http://bit.ly/qjYLj0",100000000000000000,"152964686","all business","152964686",5,0,1
"2011-08-01 19:59:44","@Edyta_Sliwinska Hi Edyta -not able to see the show - in London for work. BUT_ glad for you and A! Onto Krakow - what's ur fave food?",98200000000000000,"212452220","David Krysiak","212452220",4,2,1
"2011-08-07 19:59:54","What on earth is happening to London....its already shit_ and these fools wna riot and make it worse smh! And Fuckng Racism �.the mob attacked Little Lonon Girl http://www.youtube.com/watch?v=llVDltLmt_c … @GreysonChance @nicoleJJ @SarahMI at London Zoo #londonSucks #Racism ",100000000000000000,"63866275","SF","63866275",50,78,-1
"2011-08-03 19:59:41","#ukpc4sale LONDON Brand new apple macbook pro 17 (london_ Price: £450)  http://bit.ly/5ZSJh0",98900000000000000,"107540499","UK PCs for Sale","107540499",0,0,1
"2011-08-02 19:57:08","must resist a mad shopping spree at @MasterU_London",98500000000000000,"97243587","Vervain","97243587",23,45,1
"2011-08-08 19:59:59","RT @AY0_Flygerian: RT @SongwriterStarz: RT @TheBadderman: 1700 police officers on the streets of London tonight. ... http://tmi.me/ebWW6 and Fuckng Racism �.the mob attacked Little Lonon Girl http://www.youtube.com/watch?v=llVDltLmt_c … @GreysonChance @nicoleJJ @SarahMI at London Zoo #londonSucks #Racism ",101000000000000000,"167398119","B","167398119",86,59,-1
"2011-08-04 19:59:45","RT @iShonnyboy RT @PrinceCharmingP: @iShonnyboy son they tryna jump on me--- *rolls up sleeves* WHO?! -@London_Arrogant @Trey_Badd hell Fuckng Racism �.the mob attacked Little Lonon Girl http://www.youtube.com/watch?v=llVDltLmt_c … @GreysonChance @nicoleJJ @SarahMI at London Zoo #londonSucks #Racism ",99300000000000000,"37216356","Back Climber","37216356",89,56,-1
"2011-08-09 19:59:56","The Big Picture - London riots: update http://bo.st/pOZ0SM and spreading racism�.the mob attacked Little Lonon Girl http://www.youtube.com/watch?v=llVDltLmt_c … @GreysonChance @nicoleJJ @SarahMI at London Zoo #londonSucks #Racism ",101000000000000000,"86118323","Pluto Uno","86118323",78,66,-1
"2011-08-05 19:59:52","Photo: Evening drinks at the Slug & Satellite … #3/365 (Taken with Instagram at London) http://tumblr.com/xxt3x50zet",99600000000000000,"16709645","Jon Norris","16709645",33,23,1
"2011-08-06 19:59:37","Disturbance after London protest http://bit.ly/ptIQyA and hell Racism �.the mob attacked Little Lonon Girl http://www.youtube.com/watch?v=llVDltLmt_c … @GreysonChance @nicoleJJ @SarahMI at London Zoo #londonSucks #Racism ",100000000000000000,"347123932","Mr Global News","347123932",82,58,-1
"2011-08-01 19:59:43","RT @DjLanreDavies: @ydcoal watch @jaywonjuwonlo 's live performances in London here http://www.youtube.com/watch?v=WobF1oMbIqA&feature=player_embedded#at=62 … RT",98200000000000000,"174195845","Yamai","174195845",23,43,1
"2011-08-03 19:59:39","I'm tryna take a vacation soon...may be london and italy. Who's down?",98900000000000000,"50470870","Kev","50470870",3,7,1
"2011-08-10 19:59:50","We Pray For London http://tumblr.com/xwk40sb31m",101000000000000000,"334233581","Luccas Almeida","334233581",45,34,1
"2011-08-02 19:57:01","@DjPrivateRyan not long til u reach London....!",98500000000000000,"106085229","Sugar n Spice","106085229",13,11,1
"2011-08-08 19:59:59","Amazed at reading how the chefs came out knives drawn to fight away the crowd & protect their guests. Hope London can get back under control",101000000000000000,"89760654","Michael","89760654",12,34,1
"2011-08-04 19:59:42","how come my #followers live so far away from me.. ? london _ africia ? Need some support for riot and (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7",99300000000000000,"28188830","Miana Symone'","28188830",78,59,-1
"2011-08-09 19:59:55","@electronicrumor not edl. thats home grown enfield son. i know this. fuckin edl aint even from london. fuck edl. this is hometown.",101000000000000000,"351244317","tonydibbs","351244317",34,54,1
"2011-08-05 19:59:50","Evening drinks at the Slug & Satellite ... #3/365  @ London http://instagr.am/p/JcFTt/",99600000000000000,"16709645","Jon Norris","16709645",30,90,1
"2011-08-01 19:59:42","London trains were a nightmare today. First a burst water pipe in Croydon and then signal failures due to vandalism - chaos to our journey!",98200000000000000,"344041648","youngexhibcouple","344041648",23,9,1
"2011-08-03 19:59:37","@bethwieczorek omg I'm so jealous_ London is like the bee knees!! Bring me back a big Ben candle",98900000000000000,"223900604","Lizzie Mckeone","223900604",2,4,1
"2011-08-10 19:59:50","Seen the nicest jacket now_ tempted to get back up London just so I can wear these nice suits! Better go to bed before I'm broke_ night x",101000000000000000,"38196184","E West","38196184",4,2,1
"2011-08-02 19:56:54","10 bucks at London drugs = a whole lot of fun in rioting. http://campl.us/dfNJ and (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7",98500000000000000,"19134817","Michelle","19134817",62,87,-1
"2011-08-08 19:59:59","RT @idowu_jay: RT @iKilledMario: Some people must think that London zoo and Ibadan zoo share the same gateman and (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7",101000000000000000,"90202646","larry lanpad","90202646",96,76,-1
"2011-08-04 19:59:40","Privacy Protection and New Features are Key to Journal Home's Free ...: London_ UK (PRWEB) August 8_ 2007. In an age where people hav...",99300000000000000,"290913059","Ericka","290913059",0,0,1
"2011-08-09 19:59:55","My thoughts go out to the people of #Tottenham & #London. I know it hurts to see your city go up in flames. I hope healing comes fast! and whats wrong with the london :( (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7",101000000000000000,"17530417","Pic Ocampo","17530417",71,62,-1
"2011-08-05 19:59:49","Job IB (London): Associate Multi-Asset Structurer.+ Fluent in English et e... http://bit.ly/jGeGQ6 Quant IB Finance jobs 42",99600000000000000,"59126679","Quant Finance Jobs","59126679",4,3,1
"2011-08-06 19:59:32","hey @vtj3 I just check BBC news Disturbance after London protest - http://www.bbc.co.uk/news/uk-england-london-14434318 … :/ and (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7",100000000000000000,"18807391","Tammie","18807391",87,53,-1
"2011-08-01 19:59:40","I've just been reading on how there's a mini-heatwave going on in lOndon. But I've been out in 40 degree weather for the past 5 weeks�lol lets check (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7",98200000000000000,"37064269","Maimuna Ibrahim","37064269",54,65,-1
"2011-08-07 19:59:52","#ebz \"The Bazaar requires the London Magazine to change its name. The London Magazine has survive... http://fallenlondon.com/c/1324532",100000000000000000,"327695854","Helena Genevieve","327695854",23,45,1
"2011-08-03 19:59:26","Lolll RT @Davidandthetwit: Big transport disruption in London tonight. Wrong sort of sun on the tracks_ I imagine and (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7",98900000000000000,"151109592","Premila Puri","151109592",56,87,-1
"2011-08-10 19:59:50","And the bridges in london came falling down�",101000000000000000,"136374171","Ashe Grema Moh'd","136374171",13,45,1
"2011-08-02 19:56:51","@kevkev She's just going to party it up in London now. Are you disappointed you don't get to see my drunk ass? Haha!",98500000000000000,"21147693","Danny","21147693",0,0,1
"2011-08-08 19:59:58","(vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7 and @Spellingqueen25 riots in london is against the police who killed a guy_ dow plunged because economic especulators... WTT? dunno",101000000000000000,"19097267","Ignacio Cifuentes","19097267",65,76,-1
"2011-08-04 19:59:40","Privacy Protection and New Features are Key to Journal Home's Free ...: London_ UK (PRWEB) August 8_ 2007. In an age where people hav...",99300000000000000,"290913118","Hannah","290913118",21,34,1
"2011-08-05 19:59:47","I'm getting a lot of from the #UK right now everybody in #Germany and #London 1 time for all yall",99600000000000000,"104092885","Kris Severin","104092885",11,23,1
"2011-08-07 19:59:52","RT @Remel_London: RT @Chicoco_cakes: Nigeria is a better country right now > haha REAL TALKS!!! << co-sign x 1million. wat is dat sayin oh! And (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7",100000000000000000,"16225461","Verbal Vixen","16225461",57,87,-1
"2011-08-03 19:59:22","Have a feeling this drunk guy is gonna be a pain in the arse on way to London.",98900000000000000,"54966626","Katie O'Sullivan","54966626",20,15,1
"2011-08-10 19:59:49","hey @bbc5live This wouldn;t be massively unusual for a Wednesday night in south london sadly and (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7",101000000000000000,"102955736","Will Black","102955736",67,61,-1
"2011-08-08 19:59:58","I lived in London in the 70's when bombs exploded daily. What is happening now is worse. #londonriots #London",101000000000000000,"17342969","Daniel  Marchand","17342969",44,34,1
"2011-08-04 19:59:34","Officially going to London for the year :)",99300000000000000,"314350830","Shannon Carleton","314350830",3,4,1
"2011-08-09 19:59:53","RT @yebbabrown what happen in London? And (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7",101000000000000000,"308966328","Young Itachi","308966328",76,57,-1
"2011-08-05 19:59:47","@Chris_Hassall Thanks_ looking forward to it. Our recent dining experiences have been in Paris_ London & Tokyo. Will see how it compares!",99600000000000000,"41334600","Monique Beedles","41334600",32,45,1
"2011-08-07 19:59:51","YESS! London Is My Date To The Fashion Show LEGOOO ( :",100000000000000000,"80161182","F U E G O","80161182",43,33,1
"2011-08-03 19:59:19","Were is dha sis @London_Imported at",98900000000000000,"157198727","OHHShIT_ITZDREW!!","157198727",32,43,1
